TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_EFF_DT,LOSS_DT,DUREE_CONTRAT_MOIS,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,STATE,POSTAL_CODE,MARITAL_STATUS,MAITAL_STATUS_NUM,AGE,TENURE,PRIME_CUMULEE,MARGE_CONTRAT_A_DATE,EMPLOYMENT_STATUS,ETAT_EMPLOYEE,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,DATE_OF_JOINING
2021-02-03,TXN00006251,A00005510,2018-06-15,2021-01-25,31,2021-01-28,Property,135.83,11000,Robert Bean,AK,99517,N,0,47,92,2852,-8148,Y,1,3,H,Rent,MI,Masters,A,Minor Loss,Ambulance,1,1,CA,San Leandro,0,AGENT00745,VNDR00451,2003-11-22
2021-02-03,TXN00006252,A00008724,2013-07-05,2021-01-25,90,2021-01-28,Motor,71.15,10000,Laura Jenkins,AK,99504,Y,1,40,52,4680,-5320,Y,1,3,L,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,1,0,OK,Oklahoma City,6,AGENT00167,VNDR00193,1993-01-13
2021-02-03,TXN00006253,A00000480,2018-07-04,2021-01-17,30,2021-01-22,Travel,94.55,2000,Jeffrey Meyers,VT,5452,N,0,38,29,870,-1130,Y,1,2,M,Mortgage,LI,College,A,Minor Loss,Ambulance,0,1,CT,Manchester,23,AGENT00644,VNDR00451,1995-03-09
2021-02-03,TXN00006254,A00001289,2016-05-12,2021-01-29,56,2021-01-30,Travel,55.52,1000,Scott Mackay,AZ,85308,Y,1,44,78,4368,3368,Y,1,2,H,Mortgage,MI,Bachelor,A,Total Loss,Police,0,1,CT,Manchester,20,AGENT00118,VNDR00451,2007-10-26
2021-02-03,TXN00006255,A00002260,2011-03-29,2021-01-19,117,2021-01-24,Life,96.06,95000,Alfred Wright,FL,32438,Y,1,30,100,11700,-83300,N,0,2,M,Rent,MI,Bachelor,A,Major Loss,Ambulance,1,0,VT,Williston,20,AGENT01090,VNDR00307,1999-10-21
2021-02-03,TXN00006256,A00006122,2012-03-17,2021-01-17,106,2021-01-22,Property,116.66,37000,Robert Melton,GA,31401,N,0,35,12,1272,-35728,Y,1,4,L,Own,MI,High School,A,Total Loss,Ambulance,1,1,CT,Manchester,13,AGENT00464,VNDR00494,2011-05-05
2021-02-03,TXN00006257,A00009485,2012-01-22,2021-01-19,107,2021-01-24,Life,95.9,80000,Joe Reid,CT,6040,Y,1,56,109,11663,-68337,Y,1,4,L,Mortgage,MI,High School,A,Total Loss,Ambulance,1,1,VT,Barre,22,AGENT00758,VNDR00425,1994-10-06
2021-02-03,TXN00006258,A00008424,2016-08-18,2021-01-19,53,2021-01-24,Mobile,6.1,600,Paula Stephens,DC,20037,N,0,53,10,530,-70,Y,1,4,M,Mortgage,MI,Bachelor,A,Total Loss,Other,1,1,AR,Fayetteville,14,AGENT00007,VNDR00451,1993-10-26
2021-02-04,TXN00006259,A00004905,2011-02-12,2021-01-25,119,2021-01-28,Mobile,8.71,500,Margaret Jesse,MA,2043,Y,1,55,58,6902,6402,Y,1,5,L,Mortgage,LI,Masters,A,Minor Loss,Ambulance,1,0,AL,Montgomery,19,AGENT00034,VNDR00118,2007-06-01
2021-02-04,TXN00006260,A00000432,2014-11-10,2021-01-16,74,2021-01-21,Health,128.17,12000,Corine Amaker,FL,32907,Y,1,28,90,6660,-5340,Y,1,5,H,Mortgage,HI,Bachelor,A,Major Loss,Ambulance,1,0,CT,Manchester,11,AGENT00727,VNDR00171,1992-03-03
2021-02-04,TXN00006261,A00000249,2011-04-30,2021-01-22,116,2021-01-27,Travel,80.14,2000,William Hamilton,AR,72704,Y,1,50,32,3712,1712,Y,1,4,L,Own,MI,Bachelor,A,Major Loss,Police,0,1,MA,Methuen,19,AGENT01076,VNDR00250,2012-02-06
2021-02-04,TXN00006262,A00006877,2014-07-29,2021-01-29,78,2021-01-31,Property,114.74,37000,Charles Mantini,MA,1604,Y,1,64,86,6708,-30292,Y,1,7,L,Rent,MI,Bachelor,A,Major Loss,Ambulance,1,0,MD,Pasadena,21,AGENT00978,VNDR00190,2005-04-20
2021-02-04,TXN00006263,A00000176,2017-09-23,2021-01-25,40,2021-01-28,Travel,83.98,5000,Jeffrey Odea,OK,73106,Y,1,29,48,1920,-3080,Y,1,7,L,Rent,MI,High School,A,Major Loss,Police,0,0,MD,Davidsonville,22,AGENT00445,VNDR00425,2015-05-10
2021-02-04,TXN00006264,A00005161,2018-05-24,2021-01-23,31,2021-01-28,Health,198.73,16000,Barbara James,OK,73170,Y,1,34,108,3348,-12652,Y,1,3,H,Mortgage,MI,Bachelor,A,Minor Loss,Police,0,1,AL,Montgomery,15,AGENT00876,VNDR00556,2005-11-25
2021-02-04,TXN00006265,A00009092,2019-07-22,2021-01-25,18,2021-01-28,Travel,83.45,1000,John Goud,CO,80003,N,0,49,114,2052,1052,Y,1,6,M,Rent,MI,Bachelor,A,Minor Loss,Ambulance,1,1,AR,Fayetteville,10,AGENT00972,VNDR00451,1991-02-08
2021-02-04,TXN00006266,A00006617,2016-07-07,2021-01-28,54,2021-01-30,Health,171.39,20000,Amy Moore,CT,6040,Y,1,61,33,1782,-18218,Y,1,3,L,Own,MI,Masters,A,Total Loss,Other,1,1,GA,Pooler,20,AGENT00787,VNDR00575,1992-06-11
2021-02-04,TXN00006267,A00007978,2012-04-01,2021-01-19,105,2021-01-24,Health,112.17,14000,Douglas Chavez,GA,31410,N,0,61,38,3990,-10010,Y,1,2,L,Rent,MI,Bachelor,A,Major Loss,Ambulance,0,0,CT,Manchester,19,AGENT00206,VNDR00451,2006-03-13
2021-02-04,TXN00006268,A00005407,2015-09-14,2021-02-02,64,2021-02-02,Travel,61.04,1000,Rodney Kerr,VT,5149,N,0,52,116,7424,6424,Y,1,2,L,Own,HI,Masters,A,Major Loss,Ambulance,1,1,MA,Easthampton,20,AGENT00930,VNDR00093,2000-05-14
2021-02-04,TXN00006269,A00004880,2017-03-26,2021-01-16,45,2021-01-21,Travel,69.6,1000,Melinda Reed,CO,80003,Y,1,63,112,5040,4040,Y,1,3,L,Own,MI,Bachelor,A,Major Loss,Ambulance,0,0,DC,Washington,16,AGENT01097,VNDR00407,1993-09-28
2021-02-04,TXN00006270,A00000978,2011-01-18,2021-02-03,120,2021-02-03,Mobile,7.68,400,Leslie Pacheco,MA,1603,Y,1,29,63,7560,7160,Y,1,7,H,Own,HI,Bachelor,A,Major Loss,Police,1,1,AZ,Glendale,1,AGENT00026,VNDR00120,2011-09-23
2021-02-04,TXN00006271,A00002245,2014-12-06,2021-01-16,73,2021-01-21,Life,66.34,23000,Jim Martin,KY,40229,Y,1,44,21,1533,-21467,Y,1,5,M,Mortgage,HI,Bachelor,A,Total Loss,Ambulance,1,1,MA,Revere,4,AGENT00757,VNDR00574,2004-05-11
2021-02-04,TXN00006272,A00000838,2017-11-21,2021-01-30,38,2021-01-31,Travel,70.62,1000,Clarence Miller,TN,37205,N,0,45,96,3648,2648,Y,1,3,M,Rent,HI,High School,A,Total Loss,Ambulance,1,1,DC,Washington,9,AGENT00749,VNDR00067,2014-01-31
2021-02-04,TXN00006273,A00001664,2017-08-08,2021-01-27,41,2021-01-30,Mobile,10.9,300,Paul Payne,AL,36111,N,0,61,83,3403,3103,Y,1,7,L,Own,MI,Bachelor,A,Total Loss,Ambulance,0,0,KY,Louisville,23,AGENT00291,VNDR00425,1995-01-06
2021-02-04,TXN00006274,A00005298,2018-12-14,2021-01-15,25,2021-01-20,Health,162.59,11000,Timothy Rushford,MD,21035,Y,1,61,98,2450,-8550,Y,1,4,M,Own,HI,Bachelor,A,Minor Loss,Ambulance,0,1,MA,Revere,16,AGENT00622,VNDR00468,2015-01-04
2021-02-04,TXN00006275,A00008415,2019-05-29,2021-01-19,19,2021-01-24,Mobile,9.47,100,Joni Schmid,MA,2155,N,0,60,61,1159,1059,Y,1,7,L,Mortgage,MI,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Hayward,8,AGENT01061,VNDR00532,1991-08-05
2021-02-04,TXN00006276,A00005898,2014-06-20,2021-02-03,79,2021-02-03,Mobile,6.2,500,Joel Veronesi,MD,21114,N,0,43,55,4345,3845,Y,1,3,M,Mortgage,HI,Bachelor,A,Minor Loss,Ambulance,1,1,AK,Anchorage,9,AGENT00940,VNDR00451,2006-09-11
2021-02-04,TXN00006277,A00007221,2012-04-06,2021-01-31,105,2021-02-01,Mobile,11.14,200,Tracey Zucco,TN,37214,Y,1,63,40,4200,4000,Y,1,3,M,Own,HI,Masters,A,Minor Loss,Ambulance,1,1,CT,Manchester,0,AGENT00432,VNDR00451,2001-05-09
2021-02-04,TXN00006278,A00006202,2011-10-23,2021-01-26,111,2021-01-29,Life,89.66,91000,Alyce Barger,FL,32405,Y,1,55,27,2997,-88003,N,0,3,H,Own,MI,Bachelor,A,Total Loss,Ambulance,1,1,AZ,Glendale,2,AGENT00464,VNDR00114,2011-05-05
2021-02-04,TXN00006279,A00002414,2019-09-10,2021-01-26,16,2021-01-29,Property,109.97,14000,Douglas Hatfield,OK,73120,Y,1,51,13,208,-13792,N,0,3,L,Rent,MI,Masters,A,Total Loss,Other,1,0,AK,Anchorage,8,AGENT00048,VNDR00451,2008-03-27
2021-02-05,TXN00006280,A00009179,2015-08-13,2021-02-01,65,2021-02-02,Property,110.82,28000,Joan Proulx,VT,5046,Y,1,59,16,1040,-26960,Y,1,6,L,Mortgage,MI,Bachelor,A,Total Loss,Police,1,0,AK,Anchorage,3,AGENT00471,VNDR00034,2017-10-18
2021-02-05,TXN00006281,A00004829,2019-06-30,2021-01-28,18,2021-01-31,Life,60.19,60000,Kum Baty,DC,20005,Y,1,45,72,1296,-58704,Y,1,5,H,Rent,MI,Bachelor,A,Minor Loss,Police,1,1,MA,Holden,1,AGENT01182,VNDR00434,2008-10-02
2021-02-05,TXN00006282,A00000731,2018-07-24,2021-02-04,30,2021-02-04,Health,111.74,17000,Jesse Schlueter,CT,6040,Y,1,56,112,3360,-13640,Y,1,6,H,Own,MI,High School,A,Major Loss,Police,0,0,CT,Manchester,20,AGENT00324,VNDR00339,1994-12-13
2021-02-05,TXN00006283,A00002286,2013-03-18,2021-01-16,93,2021-01-21,Mobile,6.28,600,Craig Bien,AL,36107,Y,1,62,75,6975,6375,N,0,5,M,Mortgage,MI,Masters,A,Major Loss,Ambulance,1,1,TN,Nashville,15,AGENT00186,VNDR00314,2009-03-10
2021-02-05,TXN00006284,A00001802,2014-03-02,2021-02-02,83,2021-02-02,Life,98.93,94000,Nina Mayne,FL,32405,N,0,49,108,8964,-85036,Y,1,2,M,Mortgage,MI,Bachelor,A,Total Loss,Police,1,1,AZ,Glendale,15,AGENT00165,VNDR00050,2005-03-03
2021-02-05,TXN00006285,A00009559,2014-10-07,2021-01-26,75,2021-01-29,Life,97.73,50000,John Beals,MD,21403,Y,1,46,70,5250,-44750,Y,1,4,M,Mortgage,MI,Bachelor,A,Minor Loss,Police,1,0,DC,Washington,8,AGENT00626,VNDR00451,2001-07-07
2021-02-05,TXN00006286,A00008418,2015-05-28,2021-02-01,68,2021-02-02,Health,161.3,1000,Richard Cantu,VT,5680,Y,1,29,103,7004,6004,Y,1,6,L,Own,LI,Bachelor,A,Total Loss,Other,1,0,AZ,Glendale,9,AGENT00704,VNDR00373,2006-06-28
2021-02-05,TXN00006287,A00000147,2017-09-26,2021-02-03,40,2021-02-03,Motor,79.2,8000,Juanita Sterner,KY,40202,Y,1,48,71,2840,-5160,Y,1,5,M,Rent,HI,Bachelor,A,Minor Loss,Ambulance,0,1,CT,Manchester,4,AGENT01184,VNDR00407,2008-11-10
2021-02-05,TXN00006288,A00001155,2019-06-03,2021-01-21,19,2021-01-26,Property,81.78,29000,Stephanie Chappell,DC,20001,Y,1,33,94,1786,-27214,Y,1,7,L,Rent,MI,Masters,A,Major Loss,Ambulance,1,1,FL,Panama City,15,AGENT00155,VNDR00141,2001-05-08
2021-02-05,TXN00006289,A00003225,2018-12-20,2021-01-20,25,2021-01-25,Health,128.45,17000,Marjorie Ford,AL,36116,Y,1,35,56,1400,-15600,Y,1,6,M,Rent,HI,Bachelor,A,Major Loss,Police,0,0,FL,Panama City Beach,9,AGENT00663,VNDR00297,1998-06-26
2021-02-05,TXN00006290,A00008067,2015-06-15,2021-02-02,67,2021-02-02,Property,104.55,20000,Cornelius Johnson,AR,72701,N,0,50,56,3752,-16248,Y,1,4,L,Rent,LI,Masters,A,Total Loss,Ambulance,1,0,GA,Savannah,20,AGENT00280,VNDR00451,2008-06-18
2021-02-05,TXN00006291,A00004947,2010-10-07,2021-01-21,123,2021-01-26,Motor,129.66,4000,Dora Gust,FL,32466,Y,1,29,104,12792,8792,Y,1,3,H,Mortgage,LI,Bachelor,A,Minor Loss,Ambulance,0,0,OK,Oklahoma City,3,AGENT00986,VNDR00451,1991-11-23
2021-02-05,TXN00006292,A00002163,2012-10-18,2021-01-30,99,2021-02-01,Motor,109.55,3000,Kyle Edwards,FL,32404,Y,1,29,16,1584,-1416,Y,1,5,M,Own,HI,PhD,A,Minor Loss,Ambulance,1,1,VT,Manchester,18,AGENT00855,VNDR00135,2007-07-17
2021-02-05,TXN00006293,A00009924,2010-06-05,2021-01-17,127,2021-01-22,Travel,76.26,1000,Pamela Thomas,OK,73020,N,0,39,106,13462,12462,Y,1,3,L,Mortgage,HI,High School,A,Total Loss,Ambulance,1,1,MD,Annapolis,3,AGENT00908,VNDR00273,2010-11-13
2021-02-05,TXN00006294,A00004677,2016-01-07,2021-01-28,60,2021-01-31,Property,141.66,19000,Harvey Graham,CT,6040,Y,1,45,19,1140,-17860,Y,1,3,M,Mortgage,MI,Bachelor,A,Minor Loss,Police,0,1,CT,Manchester,4,AGENT00227,VNDR00393,2018-02-20
2021-02-05,TXN00006295,A00008420,2015-05-15,2021-01-24,68,2021-01-29,Travel,88.22,3000,Tony Macpherson,DC,20001,N,0,27,27,1836,-1164,N,0,7,L,Rent,HI,MD,A,Major Loss,Ambulance,1,1,OK,Oklahoma City,22,AGENT00999,VNDR00316,2002-08-19
2021-02-05,TXN00006296,A00004317,2017-04-17,2021-01-24,45,2021-01-29,Mobile,10.83,500,Arnoldo Gilliard,GA,31404,Y,1,55,111,4995,4495,Y,1,6,M,Rent,HI,MD,A,Major Loss,Ambulance,1,1,VT,Readsboro,2,AGENT00833,VNDR00451,1994-01-16
2021-02-05,TXN00006297,A00003809,2011-06-25,2021-02-03,115,2021-02-03,Life,86.24,66000,Michelle Hall,VT,5753,Y,1,46,97,11155,-54845,Y,1,2,H,Own,MI,College,A,Total Loss,Police,1,1,AK,Anchorage,10,AGENT00934,VNDR00040,2006-12-18
2021-02-05,TXN00006298,A00009632,2016-12-30,2021-01-30,49,2021-02-01,Mobile,8.79,700,Linda Murray,TN,37211,Y,1,48,103,5047,4347,Y,1,3,M,Own,MI,High School,A,Minor Loss,Ambulance,1,1,GA,Thunderbolt,3,AGENT00913,VNDR00598,2010-04-07
2021-02-05,TXN00006300,A00006177,2017-09-30,2021-02-02,40,2021-02-02,Mobile,10.88,700,Jeremy Thompson,FL,32401,N,0,48,66,2640,1940,N,0,4,M,Rent,LI,Bachelor,A,Minor Loss,Police,1,1,MD,Laurel,15,AGENT00659,VNDR00527,1997-06-27
2021-02-05,TXN00006301,A00006411,2011-08-24,2021-01-20,112,2021-01-25,Travel,79.49,4000,Fausto Schwass,MD,20751,Y,1,51,88,9856,5856,Y,1,4,L,Own,LI,Bachelor,A,Total Loss,Other,0,1,VT,Barre,13,AGENT00921,VNDR00482,2014-03-04
2021-02-05,TXN00006302,A00007363,2018-09-02,2021-01-25,28,2021-01-30,Property,148.99,27000,Mark Cole,AZ,85308,Y,1,53,53,1484,-25516,Y,1,3,M,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,0,0,KY,Louisville,18,AGENT00152,VNDR00513,1995-11-11
2021-02-05,TXN00006303,A00007022,2016-12-12,2021-01-17,49,2021-01-22,Travel,58.07,5000,Billy Miller,MA,1501,N,0,46,71,3479,-1521,N,0,5,H,Mortgage,MI,College,A,Total Loss,Ambulance,1,1,AZ,Glendale,9,AGENT00219,VNDR00591,2008-11-20
2021-02-05,TXN00006304,A00007128,2019-03-08,2021-01-19,22,2021-01-24,Mobile,10.28,600,Vernita Moreno,AZ,85305,Y,1,33,66,1452,852,Y,1,4,L,Mortgage,LI,Masters,A,Minor Loss,Ambulance,1,0,CA,Madera,14,AGENT00060,VNDR00484,2000-12-21
2021-02-06,TXN00006305,A00008612,2013-09-25,2021-01-21,87,2021-01-26,Mobile,9.91,100,Sandra Cooper,KY,40210,Y,1,57,26,2262,2162,Y,1,3,M,Rent,HI,Bachelor,A,Major Loss,Ambulance,0,1,KY,Louisville,1,AGENT00721,VNDR00578,2016-01-31
2021-02-06,TXN00006306,A00007854,2015-08-24,2021-01-17,64,2021-01-22,Life,61.43,61000,Stacey Troy,CO,80403,Y,1,41,16,1024,-59976,Y,1,3,L,Mortgage,MI,MD,A,Major Loss,Ambulance,0,0,MA,Framingham,22,AGENT00201,VNDR00359,1998-04-25
2021-02-06,TXN00006307,A00000436,2016-07-01,2021-02-05,55,2021-02-05,Motor,86.01,9000,Mary Andreozzi,AK,99515,Y,1,46,77,4235,-4765,Y,1,7,L,Own,LI,High School,A,Major Loss,Ambulance,1,1,AZ,Glendale,0,AGENT00931,VNDR00428,1997-01-07
2021-02-06,TXN00006308,A00001893,2014-08-10,2021-01-19,77,2021-01-24,Health,137.84,17000,John Brock,DC,20019,N,0,47,40,3080,-13920,Y,1,3,L,Rent,MI,Masters,A,Total Loss,Ambulance,1,0,MD,Glen Burnie,16,AGENT00439,VNDR00177,2017-03-29
2021-02-06,TXN00006309,A00006734,2017-04-18,2021-01-26,45,2021-01-31,Travel,75.99,4000,Lillian Walles,CA,93422,Y,1,62,111,4995,995,N,0,5,M,Rent,MI,Bachelor,A,Minor Loss,Ambulance,0,0,AL,Montgomery,13,AGENT01030,VNDR00451,1992-08-13
2021-02-06,TXN00006310,A00007042,2016-11-19,2021-02-01,50,2021-02-02,Property,142.61,20000,Lance Williams,VT,5408,Y,1,62,7,350,-19650,N,0,5,M,Own,MI,Bachelor,A,Minor Loss,Ambulance,1,1,CA,Berkeley,11,AGENT00252,VNDR00451,1991-10-07
2021-02-06,TXN00006311,A00003949,2020-01-06,2021-02-01,12,2021-02-02,Health,184.59,19000,Sarah Deckman,CO,80002,Y,1,55,33,396,-18604,Y,1,4,H,Own,LI,Bachelor,A,Minor Loss,Police,1,1,TN,Nashville,13,AGENT00167,VNDR00344,1993-01-13
2021-02-06,TXN00006312,A00006118,2017-03-15,2021-01-31,46,2021-02-02,Property,86.59,13000,Sandra Dalton,CO,80003,Y,1,45,21,966,-12034,Y,1,4,L,Own,MI,Bachelor,A,Total Loss,Ambulance,1,1,CA,Woodland,7,AGENT00333,VNDR00520,1996-10-20
2021-02-06,TXN00006313,A00008656,2015-07-20,2021-01-17,65,2021-01-22,Life,96.46,27000,Hattie Ward,OK,73119,N,0,44,72,4680,-22320,Y,1,7,M,Rent,MI,Bachelor,A,Total Loss,Ambulance,1,1,GA,Savannah,2,AGENT00302,VNDR00451,1997-08-27
2021-02-06,TXN00006314,A00006054,2013-07-30,2021-01-25,89,2021-01-30,Health,144.72,5000,Clark Wilde,CA,93546,Y,1,62,12,1068,-3932,Y,1,5,H,Rent,MI,MD,A,Minor Loss,Ambulance,1,1,CA,Newark,19,AGENT00701,VNDR00414,2007-06-03
2021-02-06,TXN00006315,A00004487,2016-03-19,2021-01-22,58,2021-01-27,Health,144.43,16000,Sharon Phillips,AR,72701,Y,1,44,30,1740,-14260,Y,1,3,M,Rent,MI,Bachelor,A,Major Loss,Ambulance,1,1,MD,Linthicum Heights,4,AGENT01099,VNDR00339,1999-09-05
2021-02-06,TXN00006317,A00008404,2019-12-12,2021-01-20,13,2021-01-25,Travel,51.04,2000,Pat Hunsberger,DC,20002,N,0,45,70,910,-1090,Y,1,4,H,Own,MI,Bachelor,A,Total Loss,Ambulance,0,1,CT,Manchester,13,AGENT00452,VNDR00451,2008-04-11
2021-02-06,TXN00006318,A00004030,2019-08-19,2021-01-24,17,2021-01-29,Property,151.64,14000,Mark Hart,TN,37218,N,0,56,72,1224,-12776,Y,1,3,M,Rent,MI,College,A,Major Loss,Police,1,1,DC,Washington,21,AGENT00654,VNDR00451,2015-10-28
2021-02-06,TXN00006319,A00005841,2011-06-21,2021-02-01,115,2021-02-02,Mobile,6.61,700,Betty Bowman,GA,31406,Y,1,41,64,7360,6660,Y,1,2,M,Mortgage,HI,College,A,Major Loss,Ambulance,0,0,KY,Louisville,10,AGENT00128,VNDR00451,1998-01-03
2021-02-06,TXN00006320,A00002511,2017-03-29,2021-01-28,45,2021-01-31,Property,97.47,23000,Lavern Cabrera,MD,21146,Y,1,28,97,4365,-18635,Y,1,4,M,Own,LI,PhD,A,Minor Loss,Other,1,0,MD,Pasadena,0,AGENT00513,VNDR00451,2007-07-15
2021-02-06,TXN00006321,A00007841,2012-12-01,2021-02-02,98,2021-02-03,Life,65.4,24000,Paula Hall,AR,72701,Y,1,28,57,5586,-18414,Y,1,7,M,Own,LI,Bachelor,A,Major Loss,Ambulance,1,1,DC,Washington,0,AGENT00539,VNDR00010,1996-08-24
2021-02-06,TXN00006322,A00007050,2018-05-16,2021-01-28,32,2021-01-31,Health,174.58,12000,Holly Jackson,CO,80004,Y,1,45,76,2432,-9568,Y,1,4,L,Own,HI,Bachelor,A,Minor Loss,Ambulance,1,1,AZ,Glendale,15,AGENT00970,VNDR00374,2014-07-31
2021-02-06,TXN00006323,A00009885,2018-04-23,2021-01-23,33,2021-01-28,Travel,70.79,3000,Barbara Barnhart,OK,73013,Y,1,44,116,3828,828,Y,1,5,L,Mortgage,MI,Bachelor,A,Total Loss,Ambulance,1,0,OK,Guthrie,12,AGENT00360,VNDR00464,2018-05-12
2021-02-06,TXN00006324,A00009411,2011-02-02,2021-01-25,119,2021-01-30,Property,108.86,18000,Penny Nolen,AK,99517,Y,1,55,67,7973,-10027,Y,1,3,H,Rent,LI,High School,A,Major Loss,Police,1,1,GA,Pooler,12,AGENT00971,VNDR00451,2011-02-12
2021-02-06,TXN00006325,A00001484,2017-02-19,2021-02-01,47,2021-02-02,Health,109.96,12000,Robert South,AL,36117,Y,1,55,75,3525,-8475,Y,1,2,H,Own,MI,Bachelor,A,Major Loss,Police,1,0,AK,Anchorage,19,AGENT00200,VNDR00521,2015-01-26
2021-02-06,TXN00006326,A00000918,2017-08-26,2021-01-20,40,2021-01-25,Motor,105.73,10000,Marjorie Huerta,TN,37217,N,0,39,117,4680,-5320,Y,1,4,L,Own,HI,Masters,A,Major Loss,Police,0,1,MD,Severn,11,AGENT00881,VNDR00451,2014-07-19
2021-02-06,TXN00006327,A00005312,2014-11-29,2021-02-05,74,2021-02-05,Mobile,9.93,200,Matthew Gugler,FL,34452,Y,1,43,118,8732,8532,Y,1,5,M,Mortgage,MI,Masters,A,Minor Loss,Ambulance,1,1,CT,Manchester,20,AGENT00728,VNDR00552,2010-09-28
2021-02-06,TXN00006328,A00005792,2015-05-06,2021-01-27,68,2021-01-30,Health,139.82,18000,Donya Brooks,OK,73045,N,0,60,111,7548,-10452,Y,1,2,L,Own,LI,Masters,A,Total Loss,Police,1,1,AR,Fayetteville,10,AGENT00654,VNDR00451,2015-10-28
2021-02-06,TXN00006329,A00003716,2017-12-02,2021-01-17,37,2021-01-22,Motor,120.33,3000,Augusta Sartoris,AZ,85308,Y,1,59,49,1813,-1187,Y,1,2,M,Mortgage,MI,Bachelor,A,Major Loss,Ambulance,1,0,OK,Oklahoma City,19,AGENT00236,VNDR00451,1991-10-04
2021-02-06,TXN00006330,A00005279,2016-04-30,2021-01-19,56,2021-01-24,Health,167.91,20000,Rebecca Gooding,DC,20019,Y,1,54,42,2352,-17648,Y,1,6,L,Mortgage,MI,Bachelor,A,Minor Loss,Ambulance,0,1,AZ,Glendale,22,AGENT00868,VNDR00139,2014-03-18
2021-02-06,TXN00006331,A00008853,2018-02-21,2021-02-02,35,2021-02-03,Travel,67.68,4000,Carol Garrison,MA,1930,Y,1,39,66,2310,-1690,Y,1,4,L,Rent,LI,Bachelor,A,Total Loss,Other,1,1,AR,Fayetteville,11,AGENT01133,VNDR00517,2010-06-06
2021-02-07,TXN00006332,A00003959,2018-03-26,2021-01-20,33,2021-01-25,Life,56.84,99000,Gerald Norman,CA,94587,Y,1,38,9,297,-98703,Y,1,7,L,Own,MI,Bachelor,A,Minor Loss,Police,0,1,TN,Nashville,12,AGENT01160,VNDR00451,2012-12-15
2021-02-07,TXN00006333,A00001075,2014-04-13,2021-01-21,81,2021-01-26,Property,121.32,35000,Rick Booker,OK,73159,N,0,60,112,9072,-25928,Y,1,7,M,Rent,MI,College,A,Total Loss,Ambulance,1,1,MA,Agawam,16,AGENT00249,VNDR00033,2010-04-13
2021-02-07,TXN00006334,A00006443,2014-08-03,2021-01-18,77,2021-01-23,Mobile,10.92,400,Cody Ravenell,MA,1201,Y,1,50,51,3927,3527,Y,1,6,L,Own,HI,High School,A,Minor Loss,Ambulance,1,1,OK,Oklahoma City,0,AGENT00054,VNDR00209,1990-12-21
2021-02-07,TXN00006335,A00004573,2019-08-22,2021-01-24,17,2021-01-29,Motor,127.66,5000,Shelly Tyrrell,AR,72701,Y,1,38,80,1360,-3640,Y,1,3,M,Rent,HI,Bachelor,A,Minor Loss,Ambulance,1,1,CA,San Diego,11,AGENT00718,VNDR00498,2016-01-16
2021-02-07,TXN00006336,A00003524,2016-01-21,2021-01-31,60,2021-02-02,Health,189.92,19000,Christy Speight,DC,20019,Y,1,31,19,1140,-17860,Y,1,6,M,Rent,MI,Bachelor,A,Major Loss,Police,0,1,KY,Louisville,22,AGENT00752,VNDR00451,2006-05-25
2021-02-07,TXN00006337,A00005333,2019-04-10,2021-02-02,21,2021-02-03,Travel,89.55,2000,Wanda Massey,FL,32907,Y,1,28,74,1554,-446,Y,1,2,L,Rent,MI,Bachelor,A,Major Loss,Ambulance,1,1,AK,Anchorage,11,AGENT00465,VNDR00316,2012-09-03
2021-02-07,TXN00006338,A00008960,2012-11-07,2021-02-04,98,2021-02-04,Property,93.37,23000,David Lewis,VT,5156,N,0,44,116,11368,-11632,Y,1,5,H,Own,LI,Bachelor,A,Major Loss,Ambulance,1,1,OK,Moore,5,AGENT00402,VNDR00092,2009-08-01
2021-02-07,TXN00006339,A00000409,2012-11-14,2021-01-21,98,2021-01-26,Health,117.73,6000,Fred Valenzuela,OK,73139,N,0,63,67,6566,566,Y,1,3,H,Rent,HI,Bachelor,A,Major Loss,Police,1,1,CT,Manchester,14,AGENT00628,VNDR00296,2015-05-05
2021-02-07,TXN00006340,A00000547,2016-11-14,2021-01-31,50,2021-02-02,Travel,76.38,3000,Jody Duncan,AR,72701,Y,1,38,100,5000,2000,Y,1,2,L,Mortgage,HI,Bachelor,A,Total Loss,Ambulance,0,1,CA,Fremont,3,AGENT00254,VNDR00373,2013-01-17
2021-02-07,TXN00006341,A00009811,2015-06-26,2021-02-06,67,2021-02-06,Mobile,8.97,200,Valerie Hill,AL,36117,Y,1,59,91,6097,5897,N,0,7,M,Own,HI,College,A,Major Loss,Ambulance,0,1,AL,Montgomery,19,AGENT00767,VNDR00568,1995-12-13
